birthDateDay,birthDateMonth,birthDateYear,bodytype,cats,childrenHave,childrenWant,diet,dogs,drinking,drugs,educationModifier,educationValue,gender,heightCm,locationCountryCode,locationFormatted,monogamous,orientation,religionModifier,religionValue,sign,smoking,status,username,weed,lat,long
17,11,1982,,,,,,,,,,,man,0,tw,hsin-chu,,straight,,,,,single,madmanrom,,24.8670616391635,121.0586280150134
5,11,1975,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,madmanwith,,24.88967091707317,121.57095166187845
17,6,1990,,,,,,,,never,,,man,0,tw,hsin-chu,,straight,,,,,single,maflix,,24.85415228064516,120.93389855766424
30,11,1972,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,magalikk,,25.09694134687065,121.6160597113924
9,11,1982,,,,,,has_dogs,,,,,man,0,tw,ta-an,,straight,,,scorpio,,single,magdalen1109,,47.074176188888885,7.84649427804878
25,10,1984,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,maggic_taco,,25.2829636,121.5290946200692
21,5,1996,,,,,,,socially,never,,,woman,161,tw,taipei,,straight,,,gemini,no,single,maggie_tsai,,24.95154397578288,121.48958410337079
16,1,1975,,,,,,,,never,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,maggieagnesb,,22.48738067785235,120.33264874528875
5,1,1996,,,,,,,,never,,,woman,168,tw,taipei,,straight,,,,no,single,magic0105,,25.04253297799043,121.21499944957264
26,6,1985,fit,,doesnt_have,,,,,,,university,man,187,tw,taipei,,straight,,,,,single,magongjie,,25.192147273469388,121.38964555
3,2,1990,,,,wants,,,socially,never,,university,woman,155,tw,taipei,,straight,,catholicism,aquarius,no,single,maine0203,,25.052919254101994,121.56329004786325
5,6,1991,,,doesnt_have,wants,,,often,never,,,woman,0,tw,taipei,,straight,,,,,single,makedreaming,,25.05372484567474,121.59803549565217
9,9,1990,,,,,,,socially,never,,post_grad,woman,0,tw,taipei,,straight,but_its_not_important,other,aries,no,single,makeitseasy,,24.71508280529801,121.53755970460878
6,3,1982,fit,,,,,,socially,,,,man,183,tw,taipei,,straight,,,,no,single,makuso69,,25.089521963417567,121.34985793772455
24,5,1994,,,,,,,,never,,,woman,0,tw,chang-hua,,straight,,,,no,single,malanouo,,24.128957072169168,120.55343839099099
14,4,1967,average_build,,doesnt_have,might_want,,,socially,never,,,man,168,tw,taipei,,straight,,,aries,,single,malo-saurus,,24.960236327272725,121.56293303441396
24,3,1990,curvy,,doesnt_have,might_want,,,not_at_all,never,,university,woman,162,tw,taipei,monogamous,straight,,,,no,single,mams790324,,24.92782341308411,121.46564371973969
27,9,1991,,,,,,,socially,never,,post_grad,woman,0,tw,taipei,,straight,,,,no,single,man-jyun,,25.051196419074333,121.33209346666666
5,2,1987,,,,,,,,,working_on,,man,0,tw,taipei,,straight,,,,,single,man62223,,24.955293697087377,121.55022409729729
10,10,1984,,,,,,has_dogs,socially,never,,,woman,168,tw,taipei,,straight,,,libra,,single,manda_1010,,25.054468976344086,121.59106782564102
5,9,1983,fit,,doesnt_have,,,,socially,never,,,woman,164,tw,taipei,,straight,,,,no,single,mandy123pop,,25.054893424561403,121.48764902222221
6,11,1994,average_build,,doesnt_have,might_want,omnivore,,socially,never,working_on,university,woman,160,tw,taipei,monogamous,straight,,,scorpio,no,single,mandy1452,,25.081923208323133,121.54828394285714
29,8,1993,,,,,,has_dogs,socially,,,,woman,0,tw,taipei,,straight,,,virgo,,single,mandy88210,,25.011310056692913,121.53867094715719
9,2,1975,,,,,,,,,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,mandyhsieh,,22.55158131651376,120.67284886084656
4,4,1989,thin,,,,omnivore,has_dogs,socially,never,,university,woman,160,tw,taipei,monogamous,straight,but_its_not_important,buddhism,,no,single,mandywang0404,,24.95333830725995,121.46816994214464
21,5,1991,,,doesnt_have,,,,socially,never,working_on,university,woman,156,tw,taipei,,straight,,,taurus,no,single,mangochentw,,24.9940690247697,121.5457596290469
30,11,1972,fit,,,,,,socially,,,space_camp,man,177,tw,taipei,,straight,and_laughing_about_it,agnosticism,scorpio,no,single,mangolicioso,,24.945208497959182,121.60696034632588
2,5,1978,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,mangostem,,25.319676886713285,121.46338598367346
18,11,1990,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,manianheng,,24.977002529440387,121.59559439776537
26,12,1997,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,manssso,,25.10046752464678,121.60456574324853
6,8,1984,thin,,,,,,socially,never,,university,man,170,tw,hsi-chih,,straight,,,leo,,single,maojojo,,24.995949334343436,121.5846336542373
29,3,1948,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,maolung037,,25.05312489032258,121.57651550967742
16,2,1993,thin,has_cats,,,,,socially,never,,university,woman,168,tw,taipei,,straight,but_its_not_important,judaism,aquarius,no,single,maomeowsaurus,,25.07610085490196,121.59507639568733
16,12,1992,,,,,,,,,,,man,0,tw,wa-yao-tzu,,straight,,,,,single,mar92jh,,33.09569266666667,107.07716615165876
24,4,1978,fit,has_cats,doesnt_have,wants,omnivore,,often,never,,post_grad,man,178,tw,taipei,,straight,but_its_not_important,atheism,taurus,no,single,mar_tn,,24.99596808430493,121.52900798361154
20,1,1981,fit,has_cats,doesnt_have,,,,socially,never,,post_grad,woman,165,tw,taipei,,straight,and_its_important,christianity,,no,single,marble120,,25.03187189694323,121.26982931572327
1,12,1990,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,marchein,,25.085398056928838,121.58081141538462
24,11,1974,,,,,,,,never,,,man,0,tw,tai-chung-shih,,straight,,,,,single,marctw,,22.526629525477706,120.73739912539682
19,7,1996,,,doesnt_have,,,,,never,,university,woman,0,tw,taipei,,straight,,,cancer,no,single,margaretweiwei,,25.027232940974212,121.46768243909774
29,1,1990,,,,,,,socially,never,,,woman,165,tw,taipei,,bisexual,,,,no,single,margaux129,,25.007142003755867,121.74264198987342
6,6,1993,a_little_extra,has_cats,doesnt_have,,omnivore,has_dogs,socially,never,working_on,university,woman,160,tw,kao-hsiung-ka,,straight,,,gemini,no,seeing_someone,margo_lu,,22.614739650069158,120.41961596030535
7,11,1981,,,doesnt_have,,,,,,,post_grad,woman,0,tw,taipei,,straight,,,,,single,marianajp,,25.049570954685645,121.63791444415156
26,9,1976,average_build,,has,,,,,never,,,woman,0,tw,taipei,,straight,,catholicism,libra,,single,mariatheresa2626,,25.04642749228886,121.62301842303664
9,1,1983,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,maribel_cambanga,,25.10008688767123,121.60746219823008
12,1,1986,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,maribelypiz,,24.989024206060606,121.60128337370517
1,3,1983,average_build,,,,vegetarian,,socially,never,,two_year_college,woman,0,tw,taipei,,straight,,catholicism,pisces,no,single,maricelttt,,25.159630266666664,121.567868802442
15,6,1974,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,marieyin_taco,,25.00012461694915,121.49624441006289
17,9,1978,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,marjoriehuang,,25.06591488939828,121.59146846666667
26,6,1984,fit,has_cats,doesnt_have,wants,,,socially,never,,university,man,175,tw,taipei,,straight,,,,no,single,mark-lin-,,25.008333058128077,121.53652506589596
23,7,1980,fit,,doesnt_have,might_want,,,often,never,,post_grad,man,175,tw,sung-shan,monogamous,straight,,,,no,single,mark42-tpe,,25.252471660377356,121.54289507843137
18,9,1964,fit,,,,omnivore,,socially,never,,post_grad,man,175,tw,taipei,,straight,,,virgo,no,married,mark91853,,25.116529059610027,121.54917544572048
23,12,1995,,,,,,,,,,,man,0,tw,taipei,,bisexual,,,,,single,mark_tacomania,,25.021599963636362,121.53899508193832
17,7,1985,,,doesnt_have,,,,,,,university,man,0,tw,tai-chung-shih,,straight,,,cancer,,single,markkuarimo,,22.666534307215333,120.8821267813278
29,9,1980,fit,,,,,,,never,,university,man,184,tw,tai-chung-shih,,straight,,,,,single,markus1054,,22.684200952804378,120.7336294884655
10,10,1970,fit,,,,vegetarian,,socially,,,university,man,182,tw,taipei,,straight,,atheism,libra,no,single,markyd60,,25.017926006015035,121.59125324628098
19,5,1977,fit,,doesnt_have,,,has_dogs,socially,never,,university,man,183,tw,tai-chung-shih,monogamous,straight,,agnosticism,taurus,no,single,marley496,,22.561614307881772,120.66050529401197
21,2,1982,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,marmasummer,,25.065837406998938,121.54889787438016
14,11,1984,,,doesnt_have,,,,socially,never,,,man,0,tw,taipei,,straight,,,leo,,single,mars612,,25.029280358747698,121.79091699607842
27,11,1977,average_build,,doesnt_have,wants,,has_dogs,not_at_all,never,,,man,172,tw,taipei,monogamous,straight,,,,no,single,marshothecat,,25.15479101116751,121.58223352268908
15,12,1976,,,,,,,,never,,,man,0,tw,nan-tou,,straight,,,,,single,martianfox,,24.019821629411766,120.91792636742179
9,10,1970,fit,,doesnt_have,,,,socially,never,,university,man,186,tw,taipei,monogamous,straight,,,,no,single,martinaustaiwan,,25.009975094252873,121.53856112835821
21,1,1986,average_build,,,,,,socially,never,,post_grad,man,177,tw,taipei,,straight,but_its_not_important,agnosticism,aquarius,no,single,martinko,,25.148570536416184,121.63490570818858
18,8,1987,fit,,,,,,socially,,,,man,171,tw,taipei,,straight,,,,no,single,martytommy,,25.001333429683697,121.53826630617284
11,9,1987,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,marysssssaayy,,25.044659506432748,121.5468591607427
17,4,1987,thin,,doesnt_have,wants,,,,,,two_year_college,man,187,tw,taipei,,straight,,atheism,aries,no,single,mascu3,,25.196329936633663,121.50430846449935
27,2,1983,,,,,,,not_at_all,never,,university,woman,0,tw,tai-chung-shih,,straight,,,,,single,masijoy,,22.424690388888887,120.68667057503015
10,5,1974,,,,,,,,,working_on,,man,0,tw,taipei,,straight,,,,,single,maskstamper,,25.10083690316742,121.53336267174349
17,7,1976,fit,,doesnt_have,wants,omnivore,,socially,never,,university,man,173,tw,taipei,monogamous,straight,,atheism,cancer,no,single,masonwu65,,24.974286945817727,121.52194853913043
5,8,1979,fit,,doesnt_have,,,,,never,,,woman,150,tw,taipei,,straight,,catholicism,leo,no,single,mathess08,,25.082540383555017,121.51467234183814
29,7,1988,,,,,,,,never,,,man,0,tw,taipei,monogamous,straight,,,,,single,mathieu51,,24.995162912714775,121.63649278984771
9,10,1975,fit,,,,,,socially,never,,post_grad,man,176,tw,taipei,,straight,,,libra,,single,matt452333,,24.809187376223775,121.53943809943503
10,6,1986,fit,,doesnt_have,,,,socially,,,university,man,178,tw,taipei,,straight,,,gemini,,single,mattgou,,25.034117002537485,121.5132685266187
15,8,1987,fit,,doesnt_have,wants,omnivore,,not_at_all,never,,university,man,165,rp,"malate, philippines",monogamous,straight,,agnosticism,leo,no,single,matthewmonkan,,14.340607163265307,121.03613945544555
9,6,1979,fit,,doesnt_have,might_want,,,socially,never,,post_grad,man,168,tw,taipei,,straight,and_laughing_about_it,christianity,gemini,no,single,mattjob314,,25.11097778439716,121.70869327564469
1,8,1990,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,mattlaska007,,24.761287299421966,121.56072091764706
11,9,1974,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,married,mauronenno,,25.055399497435896,121.50970390843374
3,5,1993,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,mavis_lee_,,25.051391118427517,121.50993547052023
15,8,1977,,,,,,,often,,,university,man,0,tw,taipei,,straight,,,leo,yes,single,max1977ok,,24.897202010596025,121.46277779337748
1,8,1986,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,maxchou_2015,,25.059233302276706,121.53366338269441
18,8,1988,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,maxho081i,,25.063317731534568,121.62610095730336
15,1,1982,,,,,vegetarian,,socially,never,working_on,post_grad,woman,0,tw,taipei,,straight,,buddhism,capricorn,no,single,maxinesu,,25.0329636,121.51988600303605
8,1,1977,fit,,doesnt_have,might_want,omnivore,,socially,never,,,man,180,tw,taipei,monogamous,straight,,,capricorn,no,single,maxiu-in-taipei,,25.020240953689566,121.62380243451777
10,10,1986,fit,,,,vegetarian,,socially,never,,,man,178,tw,taipei,,straight,,,virgo,sometimes,single,maxmaxcool1986,,25.00619700471092,121.58805611034482
11,4,1992,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,maxmiller_taco,,25.0528782514936,121.52212504086603
21,3,1977,,,,,,,socially,never,,university,man,0,tw,taipei,,straight,,,aries,no,single,maxxtw,,25.017459724031006,121.4684571030303
10,9,1980,average_build,,doesnt_have,wants,omnivore,,socially,never,,,woman,158,tw,taipei,,straight,,,virgo,no,single,may-ku,,24.995729557446808,121.51795844556962
31,1,1980,,,,,,,,never,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,may4ever,,22.515877470012242,120.27850845745857
25,2,1992,average_build,,,,,,,never,,university,woman,0,tw,taipei,,straight,,,,no,single,may810225,,24.979760559826275,121.51521759497908
6,5,1991,,,,,,,,never,,,woman,0,tw,kao-hsiung-ka,,straight,,,,no,single,may_echo,,22.579931226935315,120.2491727043659
14,4,1962,a_little_extra,,doesnt_have,doesnt_want,,,socially,never,,,woman,0,tw,taipei,,straight,,,,,single,mayjennifer,,25.012382486198547,121.69008804661246
21,9,1990,,,,,,,not_at_all,never,,,woman,158,tw,taipei,,straight,,christianity,virgo,no,single,mayleemania,,25.09187164597701,121.58716593043478
20,6,1978,curvy,,doesnt_have,,,,,never,,university,woman,155,tw,taipei,,straight,,,gemini,,single,md-pjl,,25.05022787622842,121.72214321791044
23,5,1980,thin,,,,,,often,never,,,woman,163,tw,taipei,,straight,,,,no,single,medusa_w,,25.08013341132075,121.64450843265305
1,12,1969,fit,,doesnt_have,wants,omnivore,,socially,never,,post_grad,woman,158,us,"los angeles, united states",monogamous,straight,,christianity,sagittarius,no,single,meethappyou,,34.01162506294416,-118.26828946942004
17,4,1974,fit,,doesnt_have,,omnivore,,not_at_all,sometimes,,university,woman,160,tw,tai-chung-shih,,straight,,agnosticism,aries,sometimes,single,meganintaichung,,22.562879780044103,120.77146175945946
4,6,1993,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,meih604,,25.0611061891182,121.35445633586498
30,12,1992,,,,,,,,,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,meilideyunduo,,22.42895970866142,120.38218997757009
15,11,1981,a_little_extra,has_cats,,,,has_dogs,socially,never,,university,woman,160,tw,taipei,,straight,,,scorpio,no,single,meishacatlike,,25.0616419042394,121.60596734054054
30,9,1982,curvy,,doesnt_have,wants,omnivore,,often,never,,post_grad,woman,163,tw,hsin-chu,monogamous,straight,,christianity,libra,no,single,mel852,,24.698806225821595,120.89360132612612
20,12,1989,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,meldztoms,,25.135153381021897,121.59424524380402
1,9,1983,,has_cats,doesnt_have,,omnivore,,,never,,university,woman,0,tw,taipei,monogamous,straight,,,,no,single,melissaapplemoon,,25.053735113353113,121.63943712702238
5,6,1983,,,,,,,socially,never,,university,woman,0,tw,taipei,,straight,,,gemini,no,single,melody-yurico,,25.039194129595014,121.74428858861788
18,10,1983,,,,,,has_dogs,socially,never,working_on,high_school,woman,0,tw,taipei,,straight,,catholicism,libra,no,single,melody18libra,,24.99450206153846,121.3906695184466
2,9,1995,curvy,,doesnt_have,wants,,has_dogs,socially,never,working_on,university,woman,162,tw,tai-chung-shih,monogamous,straight,but_its_not_important,buddhism,virgo,no,single,melody19950902,,22.61715835210312,120.65255712166446
12,8,1960,average_build,,has,,,,socially,never,,post_grad,woman,155,tw,taipei,,straight,,buddhism,leo,no,single,melodykat5168,,25.092843839520956,121.57972710643513
10,7,1988,thin,has_cats,,,,,socially,never,working_on,university,woman,168,tw,taipei,,straight,,,,yes,single,melonhsu,,24.990794925301202,121.52180263892618
12,11,1977,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,no,single,meowandmi,,25.06292080399429,121.55836797647059
15,3,1997,,,,,,,,,,university,woman,0,tw,taipei,,straight,,,,,single,mercytseng,,24.998540192082615,121.61805837894737
31,7,1993,fit,has_cats,doesnt_have,,omnivore,has_dogs,not_at_all,never,,university,woman,165,tw,taipei,monogamous,straight,,catholicism,,no,single,mgja12345,,24.62068289824561,121.61304584761905
15,12,1978,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,mharu121578,,25.031851252947718,121.6205992137931
22,10,1980,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,mhayjade,,24.68585616198347,121.61772135709711
5,2,1988,,,,,,,,never,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,mheanndimpz,,22.6798015,120.7120023
4,1,1977,a_little_extra,,doesnt_have,might_want,omnivore,,socially,never,,post_grad,woman,175,tw,kao-hsiung-ka,,straight,,,capricorn,no,single,mhinabox,,22.557254482625485,120.38235620711463
2,5,1989,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,mhine24,,25.098509818487393,121.56035709150824
5,9,1984,,,,,,,,,,,woman,160,tw,taipei,,straight,,,,sometimes,single,mi123452000lee,,25.046194029988975,121.53998150737914
21,9,1987,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,miabradshaw,,24.996441860869563,121.5654268
11,3,1979,a_little_extra,,,,,,socially,never,,,woman,0,tw,taipei,,straight,,,,no,single,miahsieh,,25.160082244067794,121.52165575622895
21,3,1974,,,doesnt_have,,,,socially,never,,,woman,160,tw,taipei,,straight,,,,,single,miajazztw,,25.040089490736342,121.67277143276836
10,5,1986,,,,,,,,never,,,woman,167,tw,taipei,,straight,,,,no,single,miamayee,,25.053030489632107,121.53103526560847
14,6,1976,average_build,has_cats,doesnt_have,might_want,,has_dogs,socially,never,,university,woman,150,tw,kao-hsiung-ka,monogamous,straight,but_its_not_important,buddhism,gemini,no,single,mic1976e,,22.546851222222223,120.24357980613497
1,10,1989,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,micaiinabox,,24.920110935423196,121.58288315910224
14,6,1993,fit,,doesnt_have,,,has_dogs,socially,never,,post_grad,man,175,tw,taipei,,straight,,,,no,single,michaelscwu1,,25.02580613578732,121.60020940869565
28,7,1985,,,,,,,,never,,university,woman,0,tw,kao-hsiung-ka,,straight,,,leo,no,single,michaju-hsiao,,22.400386575757576,120.37325780105374
7,10,1989,,,,,,,socially,never,,,woman,0,tw,taipei,,straight,,,libra,no,single,michchen,,25.00472226495507,121.54763320569394
7,5,1991,thin,,,,,,socially,never,,,woman,172,tw,taipei,,straight,,,,no,single,michelle20756,,25.073957388819874,121.62301842303664
22,2,1995,overweight,,doesnt_have,doesnt_want,,has_dogs,socially,never,working_on,university,woman,180,tw,taipei,monogamous,straight,,buddhism,pisces,no,single,michelle90197,,24.96928435471698,121.62238882531645
11,7,1976,average_build,,doesnt_have,,,,socially,never,,university,woman,155,tw,taipei,,straight,but_its_not_important,buddhism,cancer,no,single,michelleyu,,25.094637608810572,121.6771434212534
9,2,1988,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,michsunelle,,25.076173476543207,121.60399822857143
7,11,1996,,,,,,,,never,,,woman,170,tw,tai-chung-shih,,straight,,,,no,single,mickey1994117,,22.8022421779661,120.92371401171171
14,11,1983,thin,,,,,,socially,never,,post_grad,woman,168,tw,taipei,,straight,,,,no,single,mickyinthebox,,24.94244635862069,121.55263362302772
20,6,1985,average_build,,,,,,socially,never,,university,man,185,tw,taipei,,straight,,,,sometimes,single,micon_01,,25.01579188282828,121.57287096873449
25,4,1993,,has_cats,doesnt_have,,omnivore,,socially,never,working_on,post_grad,woman,0,tw,tai-chung-shih,,straight,,catholicism,taurus,no,single,micsanta,,22.67316584108527,120.79895882173912
1,9,1984,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,mid901,,24.95453222745098,121.5399234442953
17,4,1986,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,midarashidango,,25.01540048254665,121.43101819784945
10,7,1988,average_build,,doesnt_have,,,,socially,never,working_on,university,man,0,tw,taipei,,straight,,christianity,,no,single,midleman,,25.00582372526096,121.54552630248756
20,7,1996,,,,,,,,,,,woman,170,tw,tai-chung-shih,,straight,,,,,single,mieranlan,,22.567878177316295,120.69715606458112
18,7,1992,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,might721,,25.023484927014216,121.4607756372093
18,1,1985,fit,,,,,,socially,,,post_grad,man,177,tw,taipei,,straight,,,capricorn,no,single,miguelmustachio,,25.05918529249106,121.53889280331674
1,9,1985,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,miichaeel,,25.016670320977596,121.89570202935779
18,11,1989,average_build,,doesnt_have,,,,socially,never,working_on,university,man,166,tw,taipei,,straight,,,libra,no,single,mikage0126,,25.0329636,121.57836797647059
24,9,1996,thin,,,,vegetarian,,,never,,university,woman,168,tw,tai-chung-shih,,straight,,,libra,no,single,mikamumu,,22.59348912677485,120.65516666251919
4,7,1990,fit,has_cats,,,,,socially,never,,,man,175,tw,taipei,,straight,,,cancer,no,single,mike1021031,,25.072908503581267,121.63322341016949
24,4,1988,fit,,doesnt_have,doesnt_want,,,socially,never,,,man,188,tw,taipei,,straight,,,,no,single,mike9237,,24.96029377377567,121.59140082597402
29,4,1985,fit,,doesnt_have,wants,omnivore,,socially,never,working_on,post_grad,man,167,tw,taipei,monogamous,straight,,christianity,taurus,no,single,mikecheng0429,,24.99860341042654,121.52962727732697
30,5,1981,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,mikehuang530,,24.816617446153845,121.52813866440678
4,9,1990,average_build,,doesnt_have,,,,socially,never,,university,man,187,tw,taipei,,straight,but_its_not_important,buddhism,virgo,no,single,miketsai,,25.014596253061224,121.54921058378378
2,11,1987,fit,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,mikeymouse99,,25.09206157822706,121.7756832102564
3,3,1975,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,mikeytwthecat,,24.965977954066986,121.52542679999999
3,5,1987,,,,,,,socially,never,,,woman,0,tw,hsin-pu,,straight,,,,no,single,mikiwu_taco,,24.844883549822903,121.05351946716418
17,1,1993,,,,,,,,never,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,mikotingyunlin,,22.728475153846155,120.3243986367347
14,11,1991,fit,,doesnt_have,,omnivore,,socially,never,,university,woman,170,tw,taipei,monogamous,straight,,,scorpio,no,single,mikoww,,24.97524354227994,121.57621816690647
26,11,1982,,,,,,,socially,never,,university,woman,0,tw,taipei,monogamous,straight,but_its_not_important,buddhism,sagittarius,no,single,milasasa,,24.99904029616519,121.59707236962025
23,9,1975,average_build,has_cats,doesnt_have,,,,socially,never,,university,woman,171,tw,taipei,monogamous,straight,,agnosticism,libra,no,single,milatseng,,24.976941191036413,121.60242577225077
4,11,1990,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,scorpio,no,single,milk11042,,24.929870816494844,121.69600004840764
16,8,1987,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,milkjui,,24.997602921074964,121.53835404196278
19,3,1981,average_build,,doesnt_have,,omnivore,,socially,never,,post_grad,woman,0,tw,taipei,,straight,,,pisces,no,single,milky031981,,25.0329636,121.5270100363213
6,10,1992,,,,,,,,never,,,man,178,tw,taipei,,straight,,,,,single,millisilly,,24.809434188235294,121.62034009479768
24,2,1996,,,,,,has_dogs,,never,,,woman,0,tw,taipei,,straight,,,,,single,milllllllly,,24.996406996226415,121.63405425098038
3,11,1983,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,milly1103,,25.058015792066804,121.61248562352941
17,1,1977,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,miltpe77,,25.0001511,121.46062330655022
29,8,1978,fit,has_cats,,,,has_dogs,socially,never,,,woman,166,tw,taipei,,straight,,,,no,single,mimi870595,,25.006332441544608,121.56310391962833
24,7,1987,average_build,,doesnt_have,,,,socially,never,,university,woman,164,tw,taipei,monogamous,straight,,,leo,no,single,mimimomo724,,25.10081497318255,121.67557172753622
8,8,1988,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,mimosun,,25.072372466995073,121.55207120734558
12,2,1992,average_build,,,,,,socially,never,working_on,university,woman,165,tw,taipei,,straight,,,,no,single,min212,,25.13478178181818,121.55595934437869
11,12,1988,a_little_extra,,,,,,socially,never,,,woman,165,tw,taipei,,straight,,,sagittarius,no,single,mina-w-,,25.047140263031622,121.42810285633803
31,10,1983,,,,,,,not_at_all,,,,woman,160,tw,taipei,,straight,,,scorpio,no,single,mina759,,25.030987315415018,121.48209346666667
16,12,1987,,,,,,,,never,,,man,0,tw,tai-chung-shih,,straight,,,,,single,ming-en,,22.618314062814072,120.69116896666667
7,8,1979,thin,,doesnt_have,might_want,vegetarian,,socially,never,,two_year_college,woman,0,tw,taipei,monogamous,straight,but_its_not_important,buddhism,leo,no,single,ming0807,,25.094130029587483,121.59085052881356
12,11,1990,,,,,,,not_at_all,never,,,man,0,tw,taipei,,straight,,,,no,single,ming_1990,,24.986691106426733,121.6745177090909
19,8,1991,,,,,,,,,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,mingchunchiang,,22.70671059090909,120.79786088585858
7,7,1978,,,,,,,,never,,post_grad,woman,0,tw,taipei,,straight,,,cancer,no,single,minghsin,,25.17049941661891,121.60652269041096
25,8,1969,fit,,,,,,not_at_all,never,dropped_out_of,post_grad,woman,164,tw,tai-chung-shih,,straight,,christianity,,no,single,mingtaiwan,,22.849378142335766,120.7120023
